Austempering Temperature (°C),Austempering Time (minutes),Initial Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Strength (MPa),Melting Temperature (°C),Thermal Conductivity (W/m·K),Thermal Expansion Coefficient (1/K),Specific Heat (J/kg·K),Phase Transformation Temperature (°C),Cooling Rate (°C/min),Hardness (HV)
354.1824407,150.3964965,893.989362,1.63073273,0.560472021,0.132241346,675.6252565,1284.402677,39.46085128,1.25E-05,577.6570541,601.1235284,52.84005983,443.2445885
221.3196506,98.72803301,1081.948404,0.526205262,1.360290348,1.924696872,954.3754283,1475.317199,39.12336136,6.93E-06,663.6092751,759.6472455,39.19498341,550.2558364
215.0275563,102.4453308,1126.851257,0.529550235,1.694289428,0.184717376,884.4697425,1287.8891,36.60283102,1.83E-05,507.0665987,632.1470091,38.88295434,478.6075444
345.6377512,50.02199586,1018.572126,1.652880093,1.146254873,0.37181771,889.7741558,1375.468679,20.34169004,1.75E-05,489.965722,717.5183291,46.97861369,508.083194
299.0982632,42.09022706,1186.81411,1.867756998,0.39097455,0.126627583,512.2457356,1512.80073,40.8952155,1.16E-05,464.1516668,776.7815284,44.60971327,463.9267733
337.6804793,139.190896,820.6674887,0.28118575,1.483421231,1.177031023,600.613528,1513.581007,31.28125373,7.17E-06,411.3348904,682.7057691,51.37181472,452.5755457
286.9654677,104.4691729,1001.918239,0.955111415,1.240477679,1.871307079,629.4941631,1381.304709,48.2782913,6.57E-06,412.9041893,652.5672877,44.5038241,438.3382496
249.2804066,95.52760539,1087.381579,0.74116313,1.48937612,1.365299616,410.1601083,1516.875975,44.53954313,1.63E-06,661.0165579,832.4164868,41.35039003,468.4338976
363.8204635,139.4262343,1145.056188,1.754308065,1.562518583,1.66304919,321.7476912,1535.448718,37.63083409,1.65E-05,603.5179439,884.0373517,55.94081864,453.3670722
359.8831758,144.8269348,871.7022448,0.258697338,1.953279699,0.125234287,962.8320296,1461.910301,27.56545945,9.56E-06,598.1597246,630.1321254,52.60005098,523.2581895
338.9392942,53.83622515,1120.001393,0.501139291,1.189770232,1.129829067,468.49881,1291.370341,26.1115218,7.18E-06,584.3928457,646.6770973,48.0360983,414.0539565
254.4290274,121.5337724,1021.08283,1.529689841,0.749118114,0.973169657,467.9642326,1309.604712,30.21154513,9.95E-06,654.7657434,888.0037972,43.40137546,462.2144263
318.0461334,50.30311234,958.6214728,0.197458313,1.332082658,1.048039094,358.3653376,1325.936462,34.29703831,1.66E-05,544.0800777,611.3352665,44.81125887,385.6218972
272.1947794,142.7062629,852.6860114,1.035817223,0.230037348,0.237205052,949.9554264,1246.721643,28.8819653,3.37E-06,661.1232486,893.289701,44.28955964,558.9350776
218.3164147,128.5432734,1146.118304,0.940003366,1.805054905,1.400427186,705.8159805,1309.263848,35.44788486,1.73E-05,507.8335079,601.3933449,39.9606506,449.0517805
383.4627151,173.4921932,862.9092833,0.73536224,0.326823922,1.056118788,766.9258,1283.80769,24.96111277,1.81E-05,678.0122513,862.1005967,55.98658557,528.0407965
227.3637262,40.34370245,923.9151437,0.849687399,0.722901392,1.553782815,938.1038211,1382.1315,49.33138438,1.90E-05,609.597094,692.1975543,34.71945723,519.3342838
390.0474708,38.55820817,916.0182128,1.106887115,1.649916223,1.022052205,541.9341182,1563.375019,23.23773665,8.55E-06,477.1531408,881.5766575,51.80131539,487.0089542
289.2011546,72.3280612,1148.565614,0.406597981,1.234893519,0.383825109,735.0551178,1241.792127,47.95832419,5.13E-06,569.2254765,695.0835866,43.87948553,465.249779
